strike,bid,ask,volume,open_interest,type,maturity,expiration,spot,ticker,capture
768.0,0.0,0.0,2.0,27.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
769.0,0.0,0.0,1.0,92.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,2.0,479.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,1.0,511.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,75.0,228.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,306.0,542.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,75.0,710.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,1.0,207.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,72.0,681.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,70.0,477.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,72.0,1465.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,19.0,1719.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,19.0,1637.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,2.0,1950.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,647.0,1269.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,805.0,814.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
840.0,0.0,0.0,204.0,326.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
845.0,0.0,0.0,13.0,475.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
850.0,0.0,0.0,2.0,182.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
855.0,0.0,0.0,5.0,21.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
860.0,0.0,0.0,2.0,470.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
865.0,0.0,0.0,5.0,531.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
870.0,0.0,0.0,4.0,7.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
875.0,0.0,0.0,2.0,288.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
880.0,0.0,0.0,1.0,598.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
885.0,0.0,0.0,252.0,612.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
890.0,0.0,0.0,1.0,343.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
895.0,0.0,0.0,1.0,43.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
900.0,0.0,0.0,49.0,755.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
905.0,0.0,0.0,113.0,774.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
910.0,0.0,0.0,6.0,385.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
915.0,0.0,0.0,1.0,160.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
920.0,0.0,0.0,6.0,1828.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
925.0,0.0,0.0,1.0,678.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
930.0,0.0,0.0,1.0,46.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
935.0,0.0,0.0,18.0,52.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
940.0,0.0,0.0,1.0,28.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
945.0,0.0,0.0,1.0,799.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
950.0,0.0,0.0,22.0,10050.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
955.0,0.0,0.0,797.0,627.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
960.0,0.0,0.0,2.0,1486.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
965.0,0.0,0.0,20.0,158.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
970.0,0.0,0.0,15.0,151.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
975.0,0.0,0.0,8.0,229.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
980.0,0.0,0.0,20.0,301.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
985.0,0.0,0.0,1.0,17.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
990.0,0.0,0.0,2.0,293.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
995.0,0.0,0.0,1.0,342.0,call,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
520.0,0.0,0.0,17.0,232.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
525.0,0.0,0.0,1.0,541.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
530.0,0.0,0.0,5.0,321.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
535.0,0.0,0.0,5.0,42.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
540.0,0.0,0.0,1.0,552.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
545.0,0.0,0.0,201.0,229.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
550.0,0.0,0.0,3.0,1456.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
555.0,0.0,0.0,1.0,67.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
560.0,0.0,0.0,1.0,213.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
565.0,0.0,0.0,8.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
570.0,0.0,0.0,2.0,269.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
575.0,0.0,0.0,1.0,235.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
580.0,0.0,0.0,3.0,73.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
585.0,0.0,0.0,1.0,408.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
590.0,0.0,0.0,1.0,24.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
595.0,0.0,0.0,1.0,151.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
600.0,0.0,0.0,12.0,344.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
605.0,0.0,0.0,1.0,23.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
610.0,0.0,0.0,7.0,32.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
615.0,0.0,0.0,1.0,343.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
620.0,0.0,0.0,7.0,88.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
625.0,0.0,0.0,31.0,159.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
630.0,0.0,0.0,7.0,244.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
635.0,0.0,0.0,3.0,25.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
640.0,0.0,0.0,2.0,242.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
645.0,0.0,0.0,2.0,55.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
650.0,0.0,0.0,1.0,232.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
655.0,0.0,0.0,6.0,26.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
660.0,0.0,0.0,15.0,67.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
661.0,0.0,0.0,2.0,11.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
662.0,0.0,0.0,,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
664.0,14.24,14.31,4.0,6.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
665.0,0.0,0.0,6.0,2988.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
666.0,0.0,0.0,1.0,4.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
667.0,0.0,0.0,1.0,8.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
668.0,0.0,0.0,7.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
669.0,17.86,17.94,,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
670.0,0.0,0.0,1.0,118.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
671.0,18.16,18.24,3.0,5.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
672.0,0.0,0.0,52.0,7005.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
673.0,15.39,15.47,4.0,31.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
674.0,18.61,18.7,1.0,2.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
675.0,0.0,0.0,1.0,18.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
676.0,0.0,0.0,182.0,190.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
677.0,0.0,0.0,1.0,8.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
678.0,0.0,0.0,93.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
679.0,0.0,0.0,6.0,11.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
680.0,0.0,0.0,6.0,142.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
681.0,19.72,19.81,1.0,4.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
682.0,0.0,0.0,3.0,10.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
683.0,0.0,0.0,7.0,235.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
684.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
685.0,0.0,0.0,3.0,36.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
686.0,0.0,0.0,1.0,13.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
687.0,0.0,0.0,2.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
688.0,0.0,0.0,2.0,4.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
689.0,0.0,0.0,4.0,5.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
690.0,0.0,0.0,80.0,237.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
691.0,18.02,18.1,1.0,22.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
692.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
693.0,0.0,0.0,1.0,83.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
694.0,0.0,0.0,4.0,33.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
695.0,0.0,0.0,1.0,33.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
696.0,0.0,0.0,121.0,123.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
697.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
698.0,0.0,0.0,2.0,9.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
699.0,0.0,0.0,67.0,143.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
700.0,0.0,0.0,2.0,402.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
701.0,0.0,0.0,1.0,16.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
702.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
703.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
704.0,0.0,0.0,19.0,343.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
705.0,0.0,0.0,1.0,41.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
706.0,0.0,0.0,13.0,74.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
707.0,0.0,0.0,1.0,14.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
708.0,0.0,0.0,19.0,177.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
709.0,0.0,0.0,1.0,7.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
710.0,0.0,0.0,3.0,1332.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
711.0,0.0,0.0,1.0,23.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
712.0,0.0,0.0,136.0,441.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
713.0,0.0,0.0,1.0,2.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
714.0,0.0,0.0,1.0,3.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
715.0,0.0,0.0,3.0,101.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
716.0,0.0,0.0,1.0,12.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
717.0,0.0,0.0,1.0,8.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
718.0,0.0,0.0,2.0,6.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
719.0,0.0,0.0,1.0,4.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
720.0,0.0,0.0,8.0,130.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
721.0,0.0,0.0,10.0,257.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
722.0,0.0,0.0,,170.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
724.0,0.0,0.0,,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
725.0,0.0,0.0,2.0,22.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
726.0,24.6,24.71,1.0,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
727.0,0.0,0.0,10.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
728.0,0.0,0.0,,3.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
729.0,29.42,29.54,,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
730.0,0.0,0.0,10.0,1568.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
731.0,0.0,0.0,1.0,278.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
732.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
733.0,30.43,30.55,5.0,6.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
734.0,0.0,0.0,170.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
735.0,0.0,0.0,2.0,247.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
736.0,0.0,0.0,1.0,156.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
737.0,0.0,0.0,1.0,14.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
738.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
739.0,0.0,0.0,3.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
740.0,0.0,0.0,11.0,267.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
741.0,32.56,32.69,,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
742.0,28.44,28.56,1.0,243.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
743.0,28.7,28.82,1.0,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
745.0,0.0,0.0,4.0,779.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
746.0,0.0,0.0,4.0,23.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
747.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
748.0,0.0,0.0,556.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
749.0,0.0,0.0,78.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
750.0,0.0,0.0,16.0,423.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
751.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
752.0,0.0,0.0,1.0,7.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
753.0,31.45,31.58,2.0,2.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
754.0,31.74,31.88,1.0,6.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
755.0,0.0,0.0,1.0,41.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
756.0,0.0,0.0,30.0,17.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
757.0,0.0,0.0,1.0,61.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
758.0,0.0,0.0,128.0,146.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
759.0,0.0,0.0,1.0,50.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
760.0,0.0,0.0,15.0,55.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
761.0,0.0,0.0,41.0,143.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
762.0,0.0,0.0,105.0,335.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
763.0,0.0,0.0,112.0,129.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
764.0,0.0,0.0,13.0,113.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
765.0,0.0,0.0,2.0,224.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
766.0,0.0,0.0,20.0,37.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
767.0,0.0,0.0,40.0,62.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
768.0,0.0,0.0,4.0,374.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
769.0,0.0,0.0,108.0,391.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,5.0,872.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,6.0,658.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,1.0,324.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,3.0,272.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,3.0,740.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,4.0,612.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,7.0,667.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,2.0,681.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,1.0,14.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,2.0,6.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,97.0,138.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,30.0,725.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,10.0,610.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,25.0,634.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
840.0,0.0,0.0,6.0,12.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
845.0,0.0,0.0,142.0,148.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
850.0,0.0,0.0,40.0,32.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
855.0,0.0,0.0,2.0,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
860.0,0.0,0.0,2.0,1.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
865.0,0.0,0.0,2.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
870.0,0.0,0.0,1.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
880.0,0.0,0.0,,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
895.0,123.53,128.46,2.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
900.0,0.0,0.0,4.0,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
915.0,0.0,0.0,,0.0,put,0.7643835616438356,2027-06-30,764.7000122070312,SPY,2026-09-24 13:35 UTC
50.0,0.0,0.0,1.0,2.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
55.0,706.5,711.32,1.0,0.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
60.0,0.0,0.0,1.0,0.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
70.0,0.0,0.0,1.0,0.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
80.0,0.0,0.0,1.0,0.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
85.0,0.0,0.0,1.0,0.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
125.0,626.0,630.83,1.0,1.0,call,0.9808219178082191,2027-09-17,764.7000122070312,SPY,2026-09-24 13:35 UTC
